ts,condition,vendor,model,cathedral,qid,grade,cost_usd,latency_s,running_total_usd
2026-04-24T04:12:43.454736+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-07,MISS,0.000037,2.167,20.955006
2026-04-24T04:12:44.699555+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-08,HOT,0.000019,0.818,20.955006
2026-04-24T04:12:46.901320+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-01,HIT,0.000042,1.780,20.955006
2026-04-24T04:12:48.860289+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-02,HIT,0.000043,1.529,20.955006
2026-04-24T04:12:50.987750+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-03,HIT,0.000041,1.706,20.955006
2026-04-24T04:12:54.037927+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-04,HIT,0.000054,2.624,20.955006
2026-04-24T04:12:56.226254+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-05,HIT,0.000037,1.765,20.955006
2026-04-24T04:13:00.345125+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-06,HIT,0.000108,3.697,20.955006
2026-04-24T04:13:02.146357+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-07,HIT,0.000039,1.381,20.955006
2026-04-24T04:13:04.809710+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-08,HIT,0.000072,2.235,20.955006
2026-04-24T04:13:08.137474+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-01,HOT,0.000106,2.896,20.955006
2026-04-24T04:13:10.061776+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-02,MISS,0.000046,1.502,20.955006
2026-04-24T04:13:11.666524+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-03,MISS,0.000031,1.179,20.955006
2026-04-24T04:13:12.951126+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-04,MISS,0.000026,0.863,20.955006
2026-04-24T04:13:14.994117+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-05,HIT,0.000052,1.621,20.955006
2026-04-24T04:13:16.882563+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-06,HIT,0.000053,1.464,20.955006
2026-04-24T04:13:19.043931+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-07,MISS,0.000045,1.716,20.955006
2026-04-24T04:13:21.193220+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-08,HIT,0.000072,1.712,20.955006
2026-04-24T04:12:17.809692+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-01,HIT,0.000608,2.544,20.920744
2026-04-24T04:12:19.764497+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-02,HIT,0.000580,1.533,20.920744
2026-04-24T04:12:21.860694+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-03,MISS,0.000767,1.674,20.920744
2026-04-24T04:12:24.378929+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-04,MISS,0.000703,2.087,20.920744
2026-04-24T04:12:26.064613+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-05,HIT,0.000617,1.262,20.920744
2026-04-24T04:12:27.941344+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-06,MISS,0.000707,1.455,20.920744
2026-04-24T04:12:30.583160+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-07,HIT,0.000847,2.211,20.920744
2026-04-24T04:12:33.061888+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-08,MISS,0.000843,2.058,20.920744
2026-04-24T04:12:35.350029+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-09,HIT,0.000854,1.863,20.920744
2026-04-24T04:12:37.770112+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-01,MISS,0.000842,1.984,20.920744
2026-04-24T04:12:40.050990+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-02,HIT,0.000868,1.831,20.920744
2026-04-24T04:12:41.839400+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-03,HIT,0.000628,1.368,20.920744
2026-04-24T04:12:43.859165+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-04,HIT,0.000689,1.598,20.920744
2026-04-24T04:12:46.588058+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-05,MISS,0.000984,2.298,20.920744
2026-04-24T04:12:51.658085+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-06,HIT,0.000711,4.636,20.920744
2026-04-24T04:12:53.532821+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-07,MISS,0.000666,1.452,20.920744
2026-04-24T04:12:55.992002+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-08,HIT,0.000762,2.032,20.920744
2026-04-24T04:12:58.623438+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-01,MISS,0.000898,2.204,20.920744
2026-04-24T04:13:01.060146+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-02,MISS,0.000872,2.004,20.920744
2026-04-24T04:13:03.457940+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-03,HIT,0.000806,1.965,20.920744
2026-04-24T04:13:07.092253+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-04,HIT,0.001499,3.207,20.920744
2026-04-24T04:13:09.534601+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-05,HIT,0.000844,2.016,20.920744
2026-04-24T04:13:12.391478+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-06,MISS,0.001127,2.434,20.920744
2026-04-24T04:13:14.289454+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-07,HIT,0.000608,1.476,20.920744
2026-04-24T04:13:16.964803+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-08,HIT,0.000867,2.249,20.920744
2026-04-24T04:13:18.598802+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-09,HIT,0.000459,1.195,20.920744
2026-04-24T04:13:20.852990+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-01,MISS,0.000742,1.818,20.920744
2026-04-24T04:13:23.031009+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-02,MISS,0.000622,1.755,20.920744
2026-04-24T04:13:25.465808+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-03,HIT,0.000854,2.006,20.920744
2026-04-24T04:13:27.742682+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-04,HIT,0.000840,1.848,20.920744
2026-04-24T04:13:29.537138+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-05,HIT,0.000549,1.370,20.920744
2026-04-24T04:13:31.298081+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-06,HIT,0.000491,1.334,20.920744
2026-04-24T04:13:33.781667+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-07,MISS,0.000842,2.061,20.920744
2026-04-24T04:13:35.994968+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-08,HIT,0.000677,1.792,20.920744
2026-04-24T04:13:38.870868+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-01,MISS,0.000984,2.453,20.920744
2026-04-24T04:13:41.420511+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-02,HIT,0.000904,2.114,20.920744
2026-04-24T04:13:43.665679+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-03,HIT,0.000779,1.822,20.920744
2026-04-24T04:13:46.821445+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-04,HIT,0.000895,2.734,20.920744
2026-04-24T04:13:49.160332+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-05,HIT,0.000828,1.914,20.920744
2026-04-24T04:13:51.852419+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-06,HIT,0.000983,2.271,20.920744
2026-04-24T04:13:54.184879+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-07,HIT,0.000951,1.911,20.920744
2026-04-24T04:13:59.229931+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-08,HIT,0.001294,4.607,20.920744
2026-04-24T04:14:01.675467+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-01,HIT,0.001008,2.024,20.920744
2026-04-24T04:14:03.985835+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-02,MISS,0.000627,1.878,20.920744
2026-04-24T04:14:05.936534+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-03,MISS,0.000594,1.530,20.920744
2026-04-24T04:14:08.268573+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-04,MISS,0.000875,1.900,20.920744
2026-04-24T04:14:11.465256+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-05,HIT,0.000738,2.776,20.920744
2026-04-24T04:14:13.469924+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-06,HIT,0.000737,1.582,20.920744
2026-04-24T04:14:15.714761+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-07,MISS,0.000793,1.813,20.920744
2026-04-24T04:14:18.230008+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-08,HIT,0.000892,2.092,20.920744
2026-04-24T04:14:20.307153+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-01,HIT,0.000044,1.652,20.923295
2026-04-24T04:14:22.176643+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-02,HIT,0.000042,1.443,20.923295
2026-04-24T04:14:24.847667+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-03,MISS,0.000040,2.248,20.923295
2026-04-24T04:14:26.268684+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-04,MISS,0.000022,0.996,20.923295
2026-04-24T04:14:28.032691+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-05,HIT,0.000046,1.339,20.923295
2026-04-24T04:14:30.427193+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-06,MISS,0.000047,1.972,20.923295
2026-04-24T04:14:32.627088+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-07,HIT,0.000045,1.778,20.923295
2026-04-24T04:14:34.712711+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-08,MISS,0.000053,1.664,20.923295
2026-04-24T04:14:36.806910+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-09,HIT,0.000040,1.672,20.923295
2026-04-24T04:14:41.320697+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-01,MISS,0.000045,4.092,20.923295
2026-04-24T04:14:43.286202+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-02,HIT,0.000046,1.534,20.923295
2026-04-24T04:14:45.759325+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-03,HIT,0.000043,2.046,20.923295
2026-04-24T04:14:47.986133+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-04,HIT,0.000025,1.806,20.923295
2026-04-24T04:14:49.879956+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-05,MISS,0.000041,1.467,20.923295
2026-04-24T04:14:52.405429+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-06,HIT,0.000040,2.102,20.923295
2026-04-24T04:14:54.020239+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-07,HIT,0.000019,1.192,20.923295
2026-04-24T04:14:55.412381+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-08,HIT,0.000022,0.970,20.923295
2026-04-24T04:14:57.575089+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-01,MISS,0.000048,1.734,20.923295
2026-04-24T04:15:00.075655+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-02,MISS,0.000058,2.077,20.923295
2026-04-24T04:15:01.302163+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-03,HIT,0.000024,0.805,20.923295
2026-04-24T04:15:08.463106+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-04,HIT,0.000193,6.732,20.923295
2026-04-24T04:15:14.994736+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-05,HIT,0.000197,6.108,20.923295
2026-04-24T04:15:17.781912+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-06,MISS,0.000074,2.365,20.923295
2026-04-24T04:15:19.752518+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-07,HIT,0.000049,1.542,20.923295
2026-04-24T04:15:22.155232+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-08,HIT,0.000037,1.980,20.923295
2026-04-24T04:15:23.696912+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-09,HIT,0.000029,1.121,20.923295
2026-04-24T04:15:24.946650+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-01,MISS,0.000025,0.823,20.923295
2026-04-24T04:15:26.718391+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-02,MISS,0.000048,1.344,20.923295
2026-04-24T04:15:28.598246+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-03,HIT,0.000039,1.456,20.923295
2026-04-24T04:15:31.582695+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-04,HIT,0.000074,2.559,20.923295
2026-04-24T04:15:32.814927+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-05,HIT,0.000019,0.811,20.923295
2026-04-24T04:15:33.989734+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-06,HIT,0.000019,0.750,20.923295
2026-04-24T04:15:36.078483+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-07,MISS,0.000040,1.666,20.923295
2026-04-24T04:15:38.060828+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-08,HIT,0.000043,1.558,20.923295
2026-04-24T04:15:39.862170+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-01,HIT,0.000042,1.380,20.923295
2026-04-24T04:15:42.267631+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-02,HIT,0.000050,1.981,20.923295
2026-04-24T04:15:44.797173+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-03,HIT,0.000051,2.107,20.923295
2026-04-24T04:15:47.019867+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-04,HIT,0.000068,1.800,20.923295
2026-04-24T04:15:49.047235+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-05,HIT,0.000045,1.607,20.923295
2026-04-24T04:15:52.870734+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-06,HIT,0.000119,3.398,20.923295
2026-04-24T04:15:55.116681+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-07,HIT,0.000038,1.824,20.923295
2026-04-24T04:15:57.058239+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-RC-08,HIT,0.000050,1.515,20.923295
2026-04-24T04:16:00.845073+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-01,HIT,0.000114,3.358,20.923295
2026-04-24T04:16:03.135391+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-02,MISS,0.000043,1.869,20.923295
2026-04-24T04:16:04.826851+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-03,MISS,0.000029,1.270,20.923295
2026-04-24T04:16:06.323183+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-04,MISS,0.000026,1.075,20.923295
2026-04-24T04:16:07.738571+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-05,HIT,0.000031,0.989,20.923295
2026-04-24T04:16:09.845155+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-06,HIT,0.000051,1.685,20.923295
2026-04-24T04:16:12.147647+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-07,MISS,0.000056,1.879,20.923295
2026-04-24T04:16:15.921402+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-HP-08,HIT,0.000062,3.352,20.923295
